,HP CHAL,Baseline (V.s),APeak (V.s),Period (s),TimeDate,BPM,<300 BPM,true bpm,BPM CALC,TIDAL VOL,TIDAL VOL CALC,MINUTE VENT
717,691.0,-0.0031,0.005057,0.135,1:13:17 AM,,,,,,,
718,692.0,-0.00267,0.0033380000000000003,0.13,1:13:17 AM,,,,,,,
719,693.0,-0.00351,0.004287,0.126,1:13:17 AM,,,,,,,
720,694.0,-0.00359,0.005179,0.132,1:13:17 AM,,,,,,,
721,695.0,-0.00247,0.006295,0.144,1:13:17 AM,,,,,,,
722,696.0,-0.0008320000000000001,0.006148,0.12,1:13:18 AM,,,,,,,
723,697.0,-0.00265,0.006222999999999999,0.136,1:13:18 AM,,,,,,,
724,698.0,-0.0024,0.007126,0.128,1:13:18 AM,,,,,,,
725,699.0,-0.0015400000000000001,0.005807,0.143,1:13:18 AM,,,,,,,
726,700.0,-0.0031899999999999997,0.004209,0.152,1:13:18 AM,,,,,,,
727,701.0,-0.00389,0.00445,0.125,1:13:18 AM,,,,,,,
728,702.0,-0.0031,0.004535,0.121,1:13:18 AM,,,,,,,
729,703.0,-0.0034700000000000004,0.006169,0.12,1:13:18 AM,,,,,,,
730,704.0,-0.0035299999999999997,0.0044,0.196,1:13:19 AM,,,,,,,
731,705.0,-0.00253,0.006759,0.125,1:13:19 AM,,,,,,,
732,706.0,-0.00146,0.004978,0.133,1:13:19 AM,,,,,,,
733,707.0,-0.00139,0.005631000000000001,0.13,1:13:19 AM,,,,,,,
734,708.0,-0.0014,0.005652,0.127,1:13:19 AM,,,,,,,
735,709.0,-0.00182,0.006522,0.133,1:13:19 AM,,,,,,,
736,710.0,-0.0022199999999999998,0.005652,0.146,1:13:19 AM,,,,,,,
737,711.0,-0.00201,0.0060420000000000005,0.134,1:13:20 AM,,,,,,,
738,712.0,-0.0016300000000000002,0.005588,0.126,1:13:20 AM,,,,,,,
739,713.0,-0.00137,0.006416,0.118,1:13:20 AM,,,,,,,
740,714.0,-0.000947,0.007088,0.12,1:13:20 AM,,,,,,,
741,715.0,-0.0018,0.005957,0.136,1:13:20 AM,,,,,,,
742,716.0,-0.0042,0.006343,0.325,1:13:20 AM,184.6153846,0.0,184.6153846,,0.0105,,1.95
743,717.0,-0.0005690000000000001,0.007285,0.185,1:13:21 AM,,,,,,,
744,718.0,-0.0035,0.0075569999999999995,0.467,1:13:21 AM,128.4796574,0.0,128.4796574,,0.0111,,1.42
745,719.0,-0.000338,0.008617,0.181,1:13:21 AM,,,,,,,
746,720.0,0.00047300000000000006,0.0073549999999999996,0.159,1:13:21 AM,,,,,,,
747,721.0,0.000245,0.005588,0.127,1:13:22 AM,,,,,,,
748,722.0,-0.00366,0.0056689999999999996,0.16,1:13:22 AM,,,,,,,
749,723.0,-0.00355,0.005739,0.181,1:13:22 AM,,,,,,,
750,724.0,-0.007559999999999999,0.001472,0.304,1:13:22 AM,197.36842109999998,0.0,197.36842109999998,,0.00903,,1.78
751,725.0,-0.00566,0.0010019999999999999,0.164,1:13:22 AM,,,,,,,
752,726.0,-0.00519,0.001755,0.14,1:13:22 AM,,,,,,,
753,727.0,-0.00461,0.0033619999999999995,0.154,1:13:23 AM,,,,,,,
754,728.0,-0.0043100000000000005,0.0035229999999999997,0.157,1:13:23 AM,,,,,,,
755,729.0,-0.0071200000000000005,0.001349,0.2,1:13:23 AM,,,,,,,
756,730.0,-0.00659,0.0004816,0.165,1:13:23 AM,,,,,,,
757,731.0,-0.00665,0.002118,0.148,1:13:23 AM,,,,,,,
758,732.0,-0.00558,0.001779,0.153,1:13:23 AM,,,,,,,
759,733.0,-0.00674,0.00173,0.231,1:13:24 AM,259.7402597,0.0,259.7402597,,0.00847,,2.2
760,734.0,-0.00542,0.0020989999999999997,0.219,1:13:24 AM,273.9726027,0.0,273.9726027,,0.007520000000000001,,2.06
761,735.0,-0.00379,0.002791,0.147,1:13:24 AM,,,,,,,
762,736.0,-0.0039299999999999995,0.0050219999999999996,0.144,1:13:24 AM,,,,,,,
763,737.0,-0.00237,0.006103,0.13,1:13:24 AM,,,,,,,
764,738.0,-0.00135,0.006136,0.148,1:13:24 AM,,,,,,,
765,739.0,-0.00195,0.00511,0.159,1:13:25 AM,,,,,,,
766,740.0,-0.00168,0.0070209999999999995,0.163,1:13:25 AM,,,,,,,
767,741.0,-0.000484,0.007515999999999999,0.161,1:13:25 AM,,,,,,,
768,742.0,-0.00352,0.006543000000000001,0.334,1:13:25 AM,179.64071859999999,0.0,179.64071859999999,,0.0101,,1.81
769,743.0,-0.0042899999999999995,0.009279,0.39,1:13:26 AM,153.84615380000002,0.0,153.84615380000002,,0.0136,,2.09
770,744.0,-0.0039700000000000004,0.008701,0.366,1:13:26 AM,163.9344262,0.0,163.9344262,,0.0127,,2.08
771,745.0,-0.00595,0.0061259999999999995,0.386,1:13:26 AM,155.4404145,0.0,155.4404145,,0.0121,,1.88
772,746.0,-0.0064,0.004358,0.329,1:13:27 AM,182.3708207,0.0,182.3708207,,0.0108,,1.96
773,747.0,-0.00763,0.007017,0.348,1:13:27 AM,172.4137931,0.0,172.4137931,,0.0146,,2.53
774,,,,,,,avg,180.6037613422222,avg,0.011050444444444443,avg,1.9241333333333337
775,,,,,,,sd,48.5310103834443,sd,0.0026954900239354995,sd,0.3970666666666666
776,,,,,,,cov,0.26871539121205745,cov,0.24392593777444346,cov,0.20636130552283272
777,748.0,-0.0105,0.0024519999999999998,0.657,1:13:28 AM,91.32420091,0.0,91.32420091,,0.013,,1.19
778,749.0,-0.008140000000000001,0.005247,0.447,1:13:28 AM,134.2281879,0.0,134.2281879,,0.0134,,1.8
779,750.0,-0.00719,0.007665000000000001,0.394,1:13:29 AM,152.28426399999998,0.0,152.28426399999998,,0.0149,,2.26
780,751.0,-0.00524,0.008915000000000001,0.423,1:13:29 AM,141.8439716,0.0,141.8439716,,0.0142,,2.01
781,752.0,-0.00436,0.008106,0.446,1:13:29 AM,134.529148,0.0,134.529148,,0.0125,,1.68
782,753.0,-0.0044,0.008359,0.45,1:13:30 AM,133.3333333,0.0,133.3333333,,0.0128,,1.7
783,754.0,-0.00519,0.008749,0.472,1:13:30 AM,127.11864409999998,0.0,127.11864409999998,,0.0139,,1.77
784,755.0,-0.00488,0.007879,0.487,1:13:31 AM,123.2032854,0.0,123.2032854,,0.0128,,1.57
785,756.0,-0.0048,0.008206999999999999,0.456,1:13:31 AM,131.5789474,0.0,131.5789474,,0.013,,1.71
786,757.0,-0.0051600000000000005,0.008175,0.443,1:13:32 AM,135.4401806,0.0,135.4401806,,0.0133,,1.81
787,758.0,-0.00564,0.008164,0.435,1:13:32 AM,137.9310345,0.0,137.9310345,,0.0138,,1.9
788,759.0,-0.00454,0.00945,0.424,1:13:33 AM,141.509434,0.0,141.509434,,0.014,,1.98
789,760.0,-0.00428,0.008231,0.465,1:13:33 AM,129.0322581,0.0,129.0322581,,0.0125,,1.61
790,761.0,-0.00533,0.00718,0.449,1:13:34 AM,133.6302895,0.0,133.6302895,,0.0125,,1.67
791,762.0,-0.006940000000000001,0.006677,0.453,1:13:34 AM,132.4503311,0.0,132.4503311,,0.0136,,1.8
792,763.0,-0.0069489999999999994,0.006228,0.432,1:13:34 AM,138.88888889999998,0.0,138.88888889999998,,0.0132,,1.83
793,764.0,-0.006679999999999999,0.006497,0.421,1:13:35 AM,142.51781469999997,0.0,142.51781469999997,,0.0132,,1.88
794,765.0,-0.0059299999999999995,0.006137,0.461,1:13:35 AM,130.1518438,0.0,130.1518438,,0.0121,,1.57
795,766.0,-0.006529999999999999,0.006601999999999999,0.449,1:13:36 AM,133.6302895,0.0,133.6302895,,0.0131,,1.75
796,767.0,-0.00596,0.006992,0.445,1:13:36 AM,134.83146069999998,0.0,134.83146069999998,,0.0129,,1.75
797,768.0,-0.0059,0.006575,0.375,1:13:37 AM,160.0,0.0,160.0,,0.0125,,2.0
798,769.0,-0.00526,0.014780000000000001,0.571,1:13:37 AM,105.0788091,0.0,105.0788091,,0.02,,2.11
799,770.0,-0.0076,0.003757,0.645,1:13:38 AM,93.02325581,0.0,93.02325581,,0.0114,,1.06
800,771.0,-0.00414,0.004613,0.315,1:13:38 AM,190.4761905,0.0,190.4761905,,0.00875,,1.67
801,772.0,-0.00328,0.0070680000000000005,0.31,1:13:38 AM,193.5483871,0.0,193.5483871,,0.0103,,2.0
802,773.0,-0.0038399999999999997,0.007598000000000001,0.317,1:13:39 AM,189.2744479,0.0,189.2744479,,0.0114,,2.16
803,774.0,-0.00454,0.004917,0.299,1:13:39 AM,200.66889630000003,0.0,200.66889630000003,,0.00946,,1.9
804,775.0,-0.00349,0.007474,0.405,1:13:39 AM,148.1481481,0.0,148.1481481,,0.011,,1.62
805,776.0,-0.00442,0.005640999999999999,0.312,1:13:40 AM,192.3076923,0.0,192.3076923,,0.0101,,1.93
806,777.0,-0.00462,0.006157,0.315,1:13:40 AM,190.4761905,0.0,190.4761905,,0.0108,,2.05
807,778.0,-0.0073,0.005582,0.41,1:13:41 AM,146.3414634,0.0,146.3414634,,0.0129,,1.89
808,779.0,-0.005229999999999999,0.005874,0.452,1:13:41 AM,132.7433628,0.0,132.7433628,,0.0111,,1.47
809,780.0,-0.00581,0.005913,0.444,1:13:41 AM,135.1351351,0.0,135.1351351,,0.0117,,1.58
810,781.0,-0.00555,0.006663,0.417,1:13:42 AM,143.88489209999997,0.0,143.88489209999997,,0.0122,,1.76
811,782.0,-0.00458,0.007272,0.411,1:13:42 AM,145.9854015,0.0,145.9854015,,0.0119,,1.73
812,783.0,-0.00421,0.006795000000000001,0.466,1:13:43 AM,128.7553648,0.0,128.7553648,,0.011,,1.42
813,784.0,-0.00355,0.00633,0.427,1:13:43 AM,140.51522250000002,0.0,140.51522250000002,,0.00988,,1.39
814,785.0,-0.0047,0.006741,0.416,1:13:44 AM,144.23076919999997,0.0,144.23076919999997,,0.0114,,1.65
815,786.0,-0.00464,0.0074,0.429,1:13:44 AM,139.8601399,0.0,139.8601399,,0.012,,1.68
816,787.0,-0.00455,0.007184,0.428,1:13:44 AM,140.1869159,0.0,140.1869159,,0.0117,,1.64
817,788.0,-0.00402,0.007609,0.443,1:13:45 AM,135.4401806,0.0,135.4401806,,0.0116,,1.57
818,789.0,-0.0041600000000000005,0.006503,0.44,1:13:45 AM,136.36363640000002,0.0,136.36363640000002,,0.0107,,1.45
819,790.0,-0.00485,0.006194,0.39,1:13:46 AM,153.84615380000002,0.0,153.84615380000002,,0.011,,1.7
820,791.0,-0.00466,0.003668,0.276,1:13:46 AM,217.3913043,0.0,217.3913043,,0.008329999999999999,,1.81
821,792.0,-0.0021,0.004635,0.162,1:13:46 AM,,,,,,,
822,793.0,-0.00251,0.005971,0.172,1:13:46 AM,,,,,,,
823,794.0,-0.00312,0.006034,0.207,1:13:46 AM,289.8550725,0.0,289.8550725,,0.00916,,2.65
824,795.0,-0.00198,0.006764,0.197,1:13:47 AM,,,,,,,
825,796.0,-0.0023,0.00797,0.225,1:13:47 AM,266.6666667,0.0,266.6666667,,0.0103,,2.74
826,797.0,-0.0023,0.006429000000000001,0.218,1:13:47 AM,275.2293578,0.0,275.2293578,,0.00873,,2.4
827,798.0,-0.004070000000000001,0.006039,0.331,1:13:47 AM,181.26888219999998,0.0,181.26888219999998,,0.0101,,1.83
828,799.0,-0.00366,0.005086,0.347,1:13:48 AM,172.9106628,0.0,172.9106628,,0.00875,,1.51
829,800.0,-0.00604,0.006408,0.368,1:13:48 AM,163.0434783,0.0,163.0434783,,0.0124,,2.03
830,801.0,-0.006,0.004586,0.464,1:13:49 AM,129.3103448,0.0,129.3103448,,0.0106,,1.37
831,802.0,-0.0054600000000000004,0.004553,0.458,1:13:49 AM,131.0043668,0.0,131.0043668,,0.01,,1.31
832,803.0,-0.007509999999999999,0.0036479999999999998,0.378,1:13:49 AM,158.73015869999998,0.0,158.73015869999998,,0.0112,,1.77
833,804.0,-0.00792,0.0040100000000000005,0.399,1:13:50 AM,150.3759398,0.0,150.3759398,,0.0119,,1.79
834,805.0,-0.00744,0.004987,0.408,1:13:50 AM,147.05882350000002,0.0,147.05882350000002,,0.0124,,1.83
835,806.0,-0.00591,0.005719,0.413,1:13:51 AM,145.2784504,0.0,145.2784504,,0.0116,,1.69
836,807.0,-0.0054600000000000004,0.007844,0.414,1:13:51 AM,144.9275362,0.0,144.9275362,,0.0133,,1.93
837,808.0,-0.00415,0.007835,0.263,1:13:51 AM,228.1368821,0.0,228.1368821,,0.012,,2.73
838,809.0,-0.00527,0.005797999999999999,0.455,1:13:52 AM,131.8681319,0.0,131.8681319,,0.0111,,1.46
839,810.0,-0.00577,0.003639,0.41,1:13:52 AM,146.3414634,0.0,146.3414634,,0.00941,,1.38
840,811.0,-0.00602,0.005000999999999999,0.368,1:13:53 AM,163.0434783,0.0,163.0434783,,0.011,,1.8
841,812.0,-0.00635,0.004755,0.391,1:13:53 AM,153.4526854,0.0,153.4526854,,0.0111,,1.7
842,813.0,-0.00555,0.0048189999999999995,0.376,1:13:53 AM,159.5744681,0.0,159.5744681,,0.0104,,1.65
843,814.0,-0.00463,0.006123,0.338,1:13:54 AM,177.5147929,0.0,177.5147929,,0.0108,,1.91
844,815.0,-0.00496,0.006756999999999999,0.42,1:13:54 AM,142.8571429,0.0,142.8571429,,0.0117,,1.67
845,816.0,-0.00472,0.007520000000000001,0.402,1:13:55 AM,149.2537313,0.0,149.2537313,,0.0122,,1.83
846,817.0,-0.00436,0.0058969999999999995,0.428,1:13:55 AM,140.1869159,0.0,140.1869159,,0.0103,,1.44
847,818.0,-0.00432,0.006558,0.368,1:13:55 AM,163.0434783,0.0,163.0434783,,0.0109,,1.77
848,819.0,-0.00468,0.007575,0.421,1:13:56 AM,142.51781469999997,0.0,142.51781469999997,,0.0123,,1.75
849,820.0,-0.00434,0.006825,0.487,1:13:56 AM,123.2032854,0.0,123.2032854,,0.0112,,1.38
850,821.0,-0.00471,0.006456,0.408,1:13:57 AM,147.05882350000002,0.0,147.05882350000002,,0.0112,,1.64
851,822.0,-0.00472,0.005913,0.414,1:13:57 AM,144.9275362,0.0,144.9275362,,0.0106,,1.54
852,823.0,-0.00424,0.0074719999999999995,0.336,1:13:57 AM,178.5714286,0.0,178.5714286,,0.0117,,2.09
853,,,,,,,avg,153.56645982630138,avg,0.011728356164383566,avg,1.7680821917808218
854,,,,,,,sd,35.32095622487233,sd,0.0017137230268841463,sd,0.30499790043852504
855,,,,,,,cov,0.23000436595871113,cov,0.1461179216306839,cov,0.17250210530729318
856,824.0,-0.00374,0.007824,0.416,1:13:58 AM,144.23076919999997,0.0,144.23076919999997,,0.0116,,1.67
857,825.0,-0.00402,0.007819,0.455,1:13:58 AM,131.8681319,0.0,131.8681319,,0.0118,,1.56
858,826.0,-0.0038200000000000005,0.006167,0.381,1:13:59 AM,157.480315,0.0,157.480315,,0.00998,,1.57
859,827.0,-0.00519,0.006213000000000001,0.393,1:13:59 AM,152.67175569999998,0.0,152.67175569999998,,0.0114,,1.74
860,828.0,-0.005529999999999999,0.006640999999999999,0.413,1:13:59 AM,145.2784504,0.0,145.2784504,,0.0122,,1.77
861,829.0,-0.00498,0.006002,0.418,1:14:00 AM,143.5406699,0.0,143.5406699,,0.011,,1.58
862,830.0,-0.00479,0.006825,0.409,1:14:00 AM,146.6992665,0.0,146.6992665,,0.0116,,1.7
863,831.0,-0.00428,0.007118000000000001,0.439,1:14:01 AM,136.6742597,0.0,136.6742597,,0.0114,,1.56
864,832.0,-0.00389,0.005752,0.472,1:14:01 AM,127.11864409999998,0.0,127.11864409999998,,0.009640000000000001,,1.23
865,833.0,-0.00486,0.006193,0.387,1:14:02 AM,155.03875969999999,0.0,155.03875969999999,,0.011,,1.71
866,834.0,-0.00479,0.008537000000000001,0.271,1:14:02 AM,221.40221400000001,0.0,221.40221400000001,,0.0133,,2.95
867,835.0,-0.00457,0.007601,0.366,1:14:02 AM,163.9344262,0.0,163.9344262,,0.0122,,2.0
868,836.0,-0.00465,0.005279,0.506,1:14:03 AM,118.57707509999999,0.0,118.57707509999999,,0.00993,,1.18
869,837.0,-0.00473,0.01585,0.641,1:14:03 AM,93.60374415,0.0,93.60374415,,0.0206,,1.93
870,838.0,-0.00604,0.004149,0.73,1:14:04 AM,82.19178082,0.0,82.19178082,,0.0102,,0.8370000000000001
871,839.0,-0.00415,0.004658,0.377,1:14:04 AM,159.1511936,0.0,159.1511936,,0.00881,,1.4
872,840.0,-0.00413,0.006086,0.32,1:14:05 AM,187.5,0.0,187.5,,0.0102,,1.91
873,841.0,-0.0039,0.005857,0.313,1:14:05 AM,191.69329069999998,0.0,191.69329069999998,,0.00976,,1.87
874,842.0,-0.00399,0.006372999999999999,0.34,1:14:05 AM,176.4705882,0.0,176.4705882,,0.0104,,1.83
875,843.0,-0.00372,0.005149,0.41,1:14:06 AM,146.3414634,0.0,146.3414634,,0.008870000000000001,,1.3
876,844.0,-0.00395,0.006573000000000001,0.411,1:14:06 AM,145.9854015,0.0,145.9854015,,0.0105,,1.54
877,845.0,-0.0034100000000000003,0.005725,0.401,1:14:07 AM,149.6259352,0.0,149.6259352,,0.00913,,1.37
878,846.0,-0.0033799999999999998,0.005677000000000001,0.384,1:14:07 AM,156.25,0.0,156.25,,0.00905,,1.41
879,847.0,-0.0043100000000000005,0.005678,0.382,1:14:07 AM,157.0680628,0.0,157.0680628,,0.00998,,1.57
880,848.0,-0.005679999999999999,0.0055049999999999995,0.392,1:14:08 AM,153.0612245,0.0,153.0612245,,0.0112,,1.71
881,849.0,-0.00425,0.005519,0.457,1:14:08 AM,131.2910284,0.0,131.2910284,,0.00976,,1.28
882,850.0,-0.00485,0.0051920000000000004,0.398,1:14:09 AM,150.75376880000002,0.0,150.75376880000002,,0.01,,1.51
883,851.0,-0.00399,0.005561,0.429,1:14:09 AM,139.8601399,0.0,139.8601399,,0.00955,,1.34
884,852.0,-0.00447,0.006011,0.414,1:14:10 AM,144.9275362,0.0,144.9275362,,0.0105,,1.52
885,853.0,-0.00455,0.004309,0.42,1:14:10 AM,142.8571429,0.0,142.8571429,,0.00886,,1.27
886,854.0,-0.00446,0.0059240000000000004,0.35,1:14:10 AM,171.4285714,0.0,171.4285714,,0.0104,,1.78
887,855.0,-0.00374,0.007139,0.532,1:14:11 AM,112.78195490000002,0.0,112.78195490000002,,0.0109,,1.23
888,856.0,-0.005054,0.006029,0.465,1:14:11 AM,129.0322581,0.0,129.0322581,,0.0111,,1.43
889,857.0,-0.004958,0.0056630000000000005,0.422,1:14:12 AM,142.1800948,0.0,142.1800948,,0.0106,,1.51
890,858.0,-0.00475,0.006295,0.418,1:14:12 AM,143.5406699,0.0,143.5406699,,0.011,,1.58
891,859.0,-0.004947999999999999,0.005293,0.428,1:14:13 AM,140.1869159,0.0,140.1869159,,0.0102,,1.44
892,860.0,-0.00517,0.005197,0.372,1:14:13 AM,161.2903226,0.0,161.2903226,,0.0104,,1.67
893,861.0,-0.0063,0.004314,0.444,1:14:13 AM,135.1351351,0.0,135.1351351,,0.0106,,1.43
894,862.0,-0.00539,0.004503,0.413,1:14:14 AM,145.2784504,0.0,145.2784504,,0.009890000000000001,,1.44
895,863.0,-0.0054600000000000004,0.005147,0.415,1:14:14 AM,144.57831330000002,0.0,144.57831330000002,,0.0106,,1.53
896,864.0,-0.00564,0.005751,0.425,1:14:15 AM,141.1764706,0.0,141.1764706,,0.0114,,1.61
897,865.0,-0.00586,0.005469,0.438,1:14:15 AM,136.9863014,0.0,136.9863014,,0.0113,,1.55
898,866.0,-0.00633,0.0049700000000000005,0.408,1:14:15 AM,147.05882350000002,0.0,147.05882350000002,,0.0113,,1.66
899,867.0,-0.00678,0.0035329999999999997,0.35,1:14:16 AM,171.4285714,0.0,171.4285714,,0.0103,,1.77
900,868.0,-0.006529999999999999,0.00391,0.334,1:14:16 AM,179.64071859999999,0.0,179.64071859999999,,0.0104,,1.88
901,869.0,-0.00321,0.006626999999999999,0.258,1:14:16 AM,232.5581395,0.0,232.5581395,,0.00983,,2.29
902,870.0,-0.000828,0.007266,0.196,1:14:17 AM,,,,,,,
903,871.0,-0.00237,0.0073560000000000006,0.242,1:14:17 AM,247.93388430000005,0.0,247.93388430000005,,0.00972,,2.41
904,872.0,-0.0038200000000000005,0.00744,0.266,1:14:17 AM,225.56390980000003,0.0,225.56390980000003,,0.0113,,2.54
905,873.0,-0.00374,0.00607,0.246,1:14:17 AM,243.90243900000002,0.0,243.90243900000002,,0.00981,,2.39
906,874.0,-0.00373,0.007383,0.3,1:14:18 AM,200.0,0.0,200.0,,0.0111,,2.22
907,875.0,-0.00263,0.008520999999999999,0.326,1:14:18 AM,184.04907980000002,0.0,184.04907980000002,,0.0112,,2.05
908,876.0,-0.00351,0.006954999999999999,0.337,1:14:18 AM,178.041543,0.0,178.041543,,0.0105,,1.86
909,877.0,-0.00179,0.006925,0.259,1:14:19 AM,231.66023169999997,0.0,231.66023169999997,,0.00872,,2.02
910,878.0,-0.00035099999999999997,0.008138,0.236,1:14:19 AM,254.2372881,0.0,254.2372881,,0.008490000000000001,,2.16
911,879.0,0.0002,0.008072,0.23,1:14:19 AM,260.86956519999995,0.0,260.86956519999995,,0.00787,,2.05
912,880.0,-3.5799999999999996e-05,0.007653,0.207,1:14:19 AM,289.8550725,0.0,289.8550725,,0.007690000000000001,,2.23
913,881.0,-7.49e-05,0.00463,0.196,1:14:19 AM,,,,,,,
914,882.0,0.000113,0.006695,0.201,1:14:20 AM,298.50746269999996,0.0,298.50746269999996,,0.00658,,1.96
915,883.0,-0.0009630000000000001,0.0035789999999999997,0.184,1:14:20 AM,,,,,,,
916,884.0,-0.0012699999999999999,0.006374,0.253,1:14:20 AM,237.15415019999998,0.0,237.15415019999998,,0.007640000000000001,,1.81
917,885.0,0.000231,0.0069180000000000005,0.218,1:14:20 AM,275.2293578,0.0,275.2293578,,0.006690000000000001,,1.84
918,886.0,0.00018,0.005389,0.152,1:14:20 AM,,,,,,,
919,887.0,0.00105,0.004471,0.146,1:14:21 AM,,,,,,,
920,888.0,-0.00235,0.004802000000000001,0.358,1:14:21 AM,167.59776540000001,0.0,167.59776540000001,,0.00716,,1.2
921,889.0,-0.00207,0.0046700000000000005,0.277,1:14:21 AM,216.60649819999998,0.0,216.60649819999998,,0.00674,,1.46
922,890.0,-0.000454,0.0054600000000000004,0.149,1:14:21 AM,,,,,,,
923,891.0,-0.0027600000000000003,0.0036810000000000002,0.179,1:14:22 AM,,,,,,,
924,892.0,-0.00125,0.005072,0.166,1:14:22 AM,,,,,,,
925,893.0,-0.0015199999999999999,0.005296,0.182,1:14:22 AM,,,,,,,
926,894.0,-0.00229,0.002773,0.176,1:14:22 AM,,,,,,,
927,895.0,-0.00426,0.003089,0.228,1:14:22 AM,263.1578947,0.0,263.1578947,,0.00735,,1.93
928,896.0,-0.0057399999999999994,0.01366,0.429,1:14:23 AM,139.8601399,0.0,139.8601399,,0.0194,,2.71
929,897.0,-0.00995,0.001396,0.573,1:14:23 AM,104.71204190000002,0.0,104.71204190000002,,0.0113,,1.19
930,898.0,-0.006640000000000001,0.002316,0.259,1:14:24 AM,231.66023169999997,0.0,231.66023169999997,,0.00895,,2.07
931,899.0,-0.00705,0.001218,0.274,1:14:24 AM,218.9781022,0.0,218.9781022,,0.00827,,1.81
932,900.0,-0.00848,0.00317,0.295,1:14:24 AM,203.3898305,0.0,203.3898305,,0.0116,,2.37
933,901.0,-0.00898,0.002575,0.348,1:14:24 AM,172.4137931,0.0,172.4137931,,0.0116,,1.99
934,902.0,-0.007790000000000001,0.003249,0.374,1:14:25 AM,160.4278075,0.0,160.4278075,,0.011,,1.77
935,903.0,-0.00606,0.0041789999999999996,0.384,1:14:25 AM,156.25,0.0,156.25,,0.0102,,1.6
936,904.0,-0.005220000000000001,0.005183,0.35,1:14:26 AM,171.4285714,0.0,171.4285714,,0.0104,,1.78
937,905.0,-0.00549,0.00489,0.36,1:14:26 AM,166.66666669999998,0.0,166.66666669999998,,0.0104,,1.73
938,906.0,-0.00595,0.005229999999999999,0.358,1:14:26 AM,167.59776540000001,0.0,167.59776540000001,,0.0112,,1.87
939,907.0,-0.00513,0.005256,0.358,1:14:27 AM,167.59776540000001,0.0,167.59776540000001,,0.0104,,1.74
940,908.0,-0.00498,0.005963,0.341,1:14:27 AM,175.9530792,0.0,175.9530792,,0.0109,,1.92
941,909.0,-0.00439,0.005665,0.354,1:14:27 AM,169.4915254,0.0,169.4915254,,0.0101,,1.7
942,,,,,,,avg,171.95029227065797,avg,0.01038052631578947,avg,1.7368026315789469
943,,,,,,,sd,45.141690441853996,sd,0.002083962505178941,sd,0.36996500615943195
944,,,,,,,cov,0.2625275586667734,cov,0.20075692135273485,cov,0.21301499631140736
945,910.0,-0.00464,0.0068390000000000005,0.323,1:14:28 AM,185.7585139,0.0,185.7585139,,0.0115,,2.13
946,911.0,-0.00456,0.008819,0.532,1:14:28 AM,112.78195490000002,0.0,112.78195490000002,,0.0134,,1.51
947,912.0,-0.0026,0.006509,0.274,1:14:29 AM,218.9781022,0.0,218.9781022,,0.00911,,1.99
948,913.0,-0.0018,0.006115,0.222,1:14:29 AM,270.2702703,0.0,270.2702703,,0.007909999999999999,,2.14
949,914.0,-0.00227,0.006885,0.223,1:14:29 AM,269.058296,0.0,269.058296,,0.00915,,2.46
950,915.0,-0.0010199999999999999,0.004625,0.22,1:14:29 AM,272.7272727,0.0,272.7272727,,0.00564,,1.54
951,916.0,-0.0017699999999999999,0.005674,0.259,1:14:29 AM,231.66023169999997,0.0,231.66023169999997,,0.00744,,1.72
952,917.0,-0.00066,0.006248,0.184,1:14:30 AM,,,,,,,
953,918.0,-0.00128,0.005739,0.224,1:14:30 AM,267.8571429,0.0,267.8571429,,0.00702,,1.88
954,919.0,-0.00162,0.0062,0.204,1:14:30 AM,294.11764710000006,0.0,294.11764710000006,,0.00782,,2.3
955,920.0,-0.00037999999999999997,0.007520000000000001,0.196,1:14:30 AM,,,,,,,
956,921.0,-0.00179,0.00658,0.2,1:14:30 AM,,,,,,,
957,922.0,-0.00404,0.0042439999999999995,0.217,1:14:31 AM,276.4976959,0.0,276.4976959,,0.00829,,2.29
958,923.0,-0.0034200000000000003,0.00477,0.178,1:14:31 AM,,,,,,,
959,924.0,-0.0054600000000000004,0.002348,0.222,1:14:31 AM,270.2702703,0.0,270.2702703,,0.007809999999999999,,2.11
960,925.0,-0.00488,0.003498,0.262,1:14:31 AM,229.00763360000002,0.0,229.00763360000002,,0.00838,,1.92
961,926.0,-0.0038799999999999998,0.005752,0.236,1:14:32 AM,254.2372881,0.0,254.2372881,,0.00963,,2.45
962,927.0,-0.0045899999999999995,0.005006,0.274,1:14:32 AM,218.9781022,0.0,218.9781022,,0.0096,,2.1
963,928.0,-0.00507,0.005094,0.263,1:14:32 AM,228.1368821,0.0,228.1368821,,0.0102,,2.32
964,929.0,-0.00352,0.0046,0.224,1:14:32 AM,267.8571429,0.0,267.8571429,,0.00812,,2.18
965,930.0,-0.00458,0.005013,0.272,1:14:33 AM,220.5882353,0.0,220.5882353,,0.0096,,2.12
966,931.0,-0.0028,0.006804999999999999,0.283,1:14:33 AM,212.01413430000002,0.0,212.01413430000002,,0.009609999999999999,,2.04
967,932.0,-0.00345,0.006661,0.225,1:14:33 AM,266.6666667,0.0,266.6666667,,0.0101,,2.7
968,933.0,-0.0046,0.004441,0.216,1:14:33 AM,277.77777779999997,0.0,277.77777779999997,,0.009040000000000001,,2.51
969,934.0,-0.00433,0.002997,0.166,1:14:33 AM,,,,,,,
970,935.0,-0.0050799999999999994,0.0034189999999999997,0.171,1:14:34 AM,,,,,,,
971,936.0,-0.00715,0.004556,0.217,1:14:34 AM,276.4976959,0.0,276.4976959,,0.0117,,3.24
